customer_id,age,gender,tenure_months,monthly_usage_minutes,signup_date,is_churned,monthly_revenue,campaign_group,converted
1417,51,Male,2,408,2023-05-11 03:20:58.829414704,0,14.23,control,0
1418,52,Male,5,559,2023-05-11 11:44:30.735367680,0,29.55,treatment,0
1419,49,Male,6,412,2023-05-11 20:08:02.641320664,0,20.0,control,0
1420,41,Female,12,551,2023-05-12 04:31:34.547273640,0,30.11,control,0
1421,31,Female,18,520,2023-05-12 12:55:06.453226616,0,23.74,control,1
1422,49,Male,22,459,2023-05-12 21:18:38.359179592,0,27.96,control,0
1423,63,Male,22,364,2023-05-13 05:42:10.265132568,1,19.72,treatment,0
1424,60,Male,1,504,2023-05-13 14:05:42.171085544,0,31.24,control,0
1425,33,Female,17,375,2023-05-13 22:29:14.077038520,0,38.59,treatment,0
1426,21,Female,11,399,2023-05-14 06:52:45.982991496,0,27.02,control,0
1427,69,Female,10,433,2023-05-14 15:16:17.888944472,1,25.18,control,0
1428,54,Female,19,399,2023-05-14 23:39:49.794897448,0,38.35,control,0
1429,38,Male,14,327,2023-05-15 08:03:21.700850424,0,46.27,treatment,0
1430,31,Male,10,247,2023-05-15 16:26:53.606803400,0,33.29,control,1
1431,48,Male,15,495,2023-05-16 00:50:25.512756376,1,21.73,control,0
1432,65,Female,19,457,2023-05-16 09:13:57.418709352,0,17.32,treatment,0
1433,35,Male,4,227,2023-05-16 17:37:29.324662328,0,23.75,control,0
1434,24,Female,2,325,2023-05-17 02:01:01.230615304,0,28.34,treatment,0
1435,27,Female,9,417,2023-05-17 10:24:33.136568288,0,29.28,control,0
1436,24,Male,10,444,2023-05-17 18:48:05.042521264,0,48.79,control,0
1437,50,Male,11,248,2023-05-18 03:11:36.948474240,1,22.17,control,0
1438,40,Male,14,391,2023-05-18 11:35:08.854427216,1,36.36,treatment,0
1439,38,Female,7,453,2023-05-18 19:58:40.760380192,0,35.32,control,0
1440,36,Female,23,364,2023-05-19 04:22:12.666333168,0,34.85,control,0
1441,65,Male,15,425,2023-05-19 12:45:44.572286144,0,26.33,control,0
1442,36,Male,22,351,2023-05-19 21:09:16.478239120,0,47.02,treatment,1
1443,53,Female,19,490,2023-05-20 05:32:48.384192096,0,14.83,treatment,0
1444,46,Male,22,320,2023-05-20 13:56:20.290145072,0,40.0,treatment,0
1445,35,Female,15,285,2023-05-20 22:19:52.196098048,0,27.67,treatment,0
1446,19,Female,8,402,2023-05-21 06:43:24.102051024,0,22.4,treatment,1
1447,18,Male,11,256,2023-05-21 15:06:56.008004000,0,49.2,treatment,1
1448,64,Male,9,189,2023-05-21 23:30:27.913956976,0,35.89,control,1
1449,22,Male,15,508,2023-05-22 07:53:59.819909952,0,27.61,control,1
1450,37,Male,1,301,2023-05-22 16:17:31.725862928,0,27.45,control,0
1451,28,Female,1,266,2023-05-23 00:41:03.631815912,0,32.2,control,0
1452,59,Female,19,318,2023-05-23 09:04:35.537768888,1,20.3,control,0
1453,19,Female,3,314,2023-05-23 17:28:07.443721864,0,40.4,treatment,0
1454,20,Male,10,385,2023-05-24 01:51:39.349674840,1,34.12,treatment,1
1455,40,Female,8,290,2023-05-24 10:15:11.255627816,1,27.5,treatment,1
1456,29,Male,15,449,2023-05-24 18:38:43.161580792,0,31.66,control,0
1457,37,Male,10,464,2023-05-25 03:02:15.067533768,0,36.96,treatment,1
1458,22,Male,1,272,2023-05-25 11:25:46.973486744,0,40.76,control,0
1459,54,Male,18,338,2023-05-25 19:49:18.879439720,1,20.8,treatment,0
1460,55,Male,2,347,2023-05-26 04:12:50.785392696,1,23.16,control,0
1461,47,Male,19,383,2023-05-26 12:36:22.691345672,0,23.07,treatment,0
1462,26,Female,13,508,2023-05-26 20:59:54.597298648,0,28.62,control,0
1463,51,Male,22,514,2023-05-27 05:23:26.503251624,0,29.79,treatment,1
1464,61,Female,1,649,2023-05-27 13:46:58.409204600,0,25.41,control,0
1465,52,Female,2,173,2023-05-27 22:10:30.315157576,0,24.08,treatment,1
1466,69,Male,16,307,2023-05-28 06:34:02.221110552,0,31.4,control,1
1467,39,Male,15,581,2023-05-28 14:57:34.127063528,0,22.13,control,0
1468,61,Male,13,219,2023-05-28 23:21:06.033016512,0,20.58,control,0
1469,41,Female,16,579,2023-05-29 07:44:37.938969488,0,16.44,control,0
1470,34,Male,17,414,2023-05-29 16:08:09.844922464,0,33.84,treatment,1
1471,27,Female,21,418,2023-05-30 00:31:41.750875440,1,18.32,treatment,0
1472,47,Male,7,272,2023-05-30 08:55:13.656828416,0,27.4,treatment,0
1473,63,Male,17,354,2023-05-30 17:18:45.562781392,0,37.95,control,0
1474,40,Female,7,574,2023-05-31 01:42:17.468734368,0,22.01,treatment,1
1475,49,Female,13,395,2023-05-31 10:05:49.374687344,0,33.05,control,0
1476,34,Male,5,355,2023-05-31 18:29:21.280640320,0,30.43,treatment,1
1477,67,Female,17,440,2023-06-01 02:52:53.186593296,0,24.07,control,0
1478,68,Female,3,380,2023-06-01 11:16:25.092546272,0,26.06,treatment,0
1479,34,Female,7,434,2023-06-01 19:39:56.998499248,0,25.44,control,1
1480,31,Female,17,315,2023-06-02 04:03:28.904452224,0,32.02,control,0
1481,26,Female,7,392,2023-06-02 12:27:00.810405200,0,34.75,treatment,0
1482,57,Male,21,335,2023-06-02 20:50:32.716358176,0,26.59,treatment,1
1483,19,Male,1,219,2023-06-03 05:14:04.622311152,0,24.3,treatment,0
1484,62,Female,17,448,2023-06-03 13:37:36.528264136,0,31.1,control,0
1485,42,Male,17,276,2023-06-03 22:01:08.434217112,0,16.79,control,0
1486,56,Male,11,383,2023-06-04 06:24:40.340170088,0,30.27,control,1
1487,26,Female,3,492,2023-06-04 14:48:12.246123064,0,42.49,treatment,0
1488,39,Male,15,250,2023-06-04 23:11:44.152076040,0,24.37,control,1
1489,60,Female,21,460,2023-06-05 07:35:16.058029016,0,28.59,treatment,0
1490,63,Female,11,370,2023-06-05 15:58:47.963981992,0,38.2,control,1
1491,21,Male,16,303,2023-06-06 00:22:19.869934968,0,36.04,treatment,0
1492,43,Female,22,602,2023-06-06 08:45:51.775887944,1,28.46,control,0
1493,46,Female,9,399,2023-06-06 17:09:23.681840920,1,30.91,control,0
1494,62,Female,1,343,2023-06-07 01:32:55.587793896,0,20.12,treatment,0
1495,51,Female,22,321,2023-06-07 09:56:27.493746872,1,30.4,control,0
1496,40,Female,16,488,2023-06-07 18:19:59.399699848,0,19.25,control,1
1497,54,Male,9,338,2023-06-08 02:43:31.305652824,0,13.48,treatment,1
1498,28,Male,19,475,2023-06-08 11:07:03.211605800,0,38.06,control,0
1499,23,Female,12,399,2023-06-08 19:30:35.117558776,1,18.16,treatment,0
1500,35,Female,19,511,2023-06-09 03:54:07.023511752,0,37.04,treatment,1
1501,38,Male,22,295,2023-06-09 12:17:38.929464736,0,24.11,control,1
1502,59,Female,9,309,2023-06-09 20:41:10.835417712,0,33.73,control,0
1503,53,Male,7,371,2023-06-10 05:04:42.741370688,0,26.49,control,0
1504,58,Female,14,380,2023-06-10 13:28:14.647323664,0,27.38,treatment,1
1505,55,Female,19,364,2023-06-10 21:51:46.553276640,0,37.79,control,0
1506,51,Female,19,663,2023-06-11 06:15:18.459229616,0,28.8,treatment,0
1507,34,Female,2,606,2023-06-11 14:38:50.365182592,0,24.43,control,0
1508,54,Female,9,429,2023-06-11 23:02:22.271135568,0,19.08,control,0
1509,42,Female,13,441,2023-06-12 07:25:54.177088544,0,32.89,treatment,1
1510,55,Female,15,376,2023-06-12 15:49:26.083041520,0,38.48,control,0
1511,29,Male,3,295,2023-06-13 00:12:57.988994496,0,23.73,control,0
1512,40,Male,11,381,2023-06-13 08:36:29.894947472,1,24.04,control,0
1513,59,Male,21,477,2023-06-13 17:00:01.800900448,0,22.46,control,1
1514,39,Female,14,530,2023-06-14 01:23:33.706853424,0,35.99,control,1
1515,38,Female,8,499,2023-06-14 09:47:05.612806400,0,30.26,treatment,0
1516,44,Female,18,249,2023-06-14 18:10:37.518759376,0,32.14,control,1
1517,48,Female,19,371,2023-06-15 02:34:09.424712360,1,20.91,treatment,0
1518,23,Female,16,253,2023-06-15 10:57:41.330665336,0,32.86,control,0
1519,44,Female,2,516,2023-06-15 19:21:13.236618312,0,25.22,control,0
1520,57,Female,8,358,2023-06-16 03:44:45.142571288,0,26.69,treatment,0
1521,51,Male,22,395,2023-06-16 12:08:17.048524264,0,17.86,control,0
1522,29,Female,6,448,2023-06-16 20:31:48.954477240,0,23.82,control,1
1523,62,Male,12,676,2023-06-17 04:55:20.860430216,0,25.8,treatment,0
1524,24,Male,15,426,2023-06-17 13:18:52.766383192,0,32.5,treatment,0
1525,27,Female,8,376,2023-06-17 21:42:24.672336168,0,34.77,control,0
1526,62,Female,4,275,2023-06-18 06:05:56.578289144,0,25.14,treatment,1
1527,34,Male,15,545,2023-06-18 14:29:28.484242120,0,28.68,treatment,0
1528,43,Male,20,381,2023-06-18 22:53:00.390195096,0,43.49,treatment,1
1529,38,Female,17,565,2023-06-19 07:16:32.296148072,0,31.05,treatment,1
1530,45,Female,13,510,2023-06-19 15:40:04.202101048,0,25.7,control,1
1531,63,Male,18,353,2023-06-20 00:03:36.108054024,0,16.56,control,1
1532,19,Female,2,260,2023-06-20 08:27:08.014007000,0,23.17,treatment,0
1533,60,Female,13,427,2023-06-20 16:50:39.919959984,0,22.86,control,0
1534,18,Female,13,338,2023-06-21 01:14:11.825912960,0,45.82,treatment,1
1535,68,Male,22,403,2023-06-21 09:37:43.731865936,0,23.21,control,0
1536,53,Male,15,504,2023-06-21 18:01:15.637818912,0,30.41,control,0
1537,68,Male,20,234,2023-06-22 02:24:47.543771888,0,32.97,treatment,1
1538,43,Female,10,426,2023-06-22 10:48:19.449724864,0,38.85,treatment,1
1539,46,Female,3,475,2023-06-22 19:11:51.355677840,0,30.06,control,0
1540,38,Male,19,480,2023-06-23 03:35:23.261630816,0,25.92,control,0
1541,28,Male,3,263,2023-06-23 11:58:55.167583792,0,25.39,control,0
1542,57,Male,22,441,2023-06-23 20:22:27.073536768,0,32.85,treatment,1
1543,28,Female,14,520,2023-06-24 04:45:58.979489744,0,24.53,control,0
1544,53,Male,8,434,2023-06-24 13:09:30.885442720,1,18.59,treatment,0
1545,66,Male,23,388,2023-06-24 21:33:02.791395696,0,25.92,treatment,0
1546,56,Female,4,513,2023-06-25 05:56:34.697348672,0,19.4,treatment,1
1547,57,Female,20,330,2023-06-25 14:20:06.603301648,0,44.8,control,1
1548,52,Female,11,247,2023-06-25 22:43:38.509254624,0,34.77,treatment,0
1549,51,Male,11,379,2023-06-26 07:07:10.415207600,0,42.97,control,0
1550,64,Female,11,453,2023-06-26 15:30:42.321160584,0,33.88,treatment,0
1551,41,Female,2,503,2023-06-26 23:54:14.227113560,1,24.81,control,0
1552,39,Male,17,453,2023-06-27 08:17:46.133066536,0,32.94,control,1
1553,22,Female,9,483,2023-06-27 16:41:18.039019512,0,35.81,treatment,0
1554,50,Male,2,504,2023-06-28 01:04:49.944972488,1,26.11,treatment,0
1555,53,Male,15,366,2023-06-28 09:28:21.850925464,0,22.69,control,0
1556,64,Female,16,385,2023-06-28 17:51:53.756878440,0,30.3,control,1
1557,37,Female,4,528,2023-06-29 02:15:25.662831416,0,30.49,treatment,0
1558,36,Female,8,278,2023-06-29 10:38:57.568784392,0,29.39,treatment,0
1559,52,Female,9,442,2023-06-29 19:02:29.474737368,0,33.62,control,0
1560,69,Female,5,328,2023-06-30 03:26:01.380690344,0,33.95,control,0
1561,60,Female,16,510,2023-06-30 11:49:33.286643320,0,36.92,treatment,1
1562,34,Male,13,398,2023-06-30 20:13:05.192596296,0,35.35,control,0
1563,62,Male,7,400,2023-07-01 04:36:37.098549272,1,27.56,treatment,1
1564,60,Female,20,572,2023-07-01 13:00:09.004502248,0,39.7,treatment,0
1565,51,Male,17,292,2023-07-01 21:23:40.910455224,0,31.4,treatment,0
1566,26,Female,3,421,2023-07-02 05:47:12.816408208,0,46.65,treatment,1
1567,43,Male,5,381,2023-07-02 14:10:44.722361184,0,40.87,control,0
1568,19,Male,19,453,2023-07-02 22:34:16.628314160,1,33.79,treatment,0
1569,26,Male,12,592,2023-07-03 06:57:48.534267136,0,33.14,treatment,1
1570,26,Female,7,339,2023-07-03 15:21:20.440220112,0,15.26,control,0
1571,57,Male,9,280,2023-07-03 23:44:52.346173088,0,16.61,control,0
1572,34,Female,6,319,2023-07-04 08:08:24.252126064,1,26.53,treatment,0
1573,18,Male,17,376,2023-07-04 16:31:56.158079040,0,23.0,treatment,1
1574,42,Male,16,406,2023-07-05 00:55:28.064032016,0,26.05,treatment,1
1575,60,Male,23,411,2023-07-05 09:18:59.969984992,0,32.63,treatment,0
1576,57,Male,3,580,2023-07-05 17:42:31.875937968,1,20.8,treatment,0
1577,59,Male,21,562,2023-07-06 02:06:03.781890944,0,39.37,treatment,1
1578,42,Female,4,530,2023-07-06 10:29:35.687843920,0,33.31,control,0
1579,56,Female,10,651,2023-07-06 18:53:07.593796896,0,21.3,control,0
1580,52,Male,5,482,2023-07-07 03:16:39.499749872,0,25.54,treatment,1
1581,20,Male,21,510,2023-07-07 11:40:11.405702848,0,35.1,control,0
1582,67,Male,22,480,2023-07-07 20:03:43.311655824,1,29.68,control,0
1583,54,Male,10,464,2023-07-08 04:27:15.217608808,1,35.14,treatment,0
1584,61,Female,12,439,2023-07-08 12:50:47.123561784,1,23.41,control,0
1585,61,Male,10,360,2023-07-08 21:14:19.029514760,0,29.61,control,0
1586,68,Female,13,275,2023-07-09 05:37:50.935467736,0,28.31,treatment,0
1587,47,Male,11,386,2023-07-09 14:01:22.841420712,0,38.88,treatment,0
1588,55,Female,22,456,2023-07-09 22:24:54.747373688,0,38.71,treatment,0
1589,51,Male,16,407,2023-07-10 06:48:26.653326664,0,44.25,control,0
1590,29,Male,8,293,2023-07-10 15:11:58.559279640,0,24.79,treatment,0
1591,36,Female,8,383,2023-07-10 23:35:30.465232616,1,27.42,control,0
1592,54,Male,8,378,2023-07-11 07:59:02.371185592,0,30.15,treatment,0
1593,61,Male,13,393,2023-07-11 16:22:34.277138568,1,23.8,treatment,0
1594,66,Male,2,449,2023-07-12 00:46:06.183091544,0,20.92,treatment,0
1595,34,Female,12,470,2023-07-12 09:09:38.089044520,0,18.78,treatment,0
1596,27,Male,10,349,2023-07-12 17:33:09.994997496,0,29.68,control,0
1597,66,Male,12,498,2023-07-13 01:56:41.900950472,0,23.26,control,1
1598,64,Female,11,513,2023-07-13 10:20:13.806903448,0,37.51,treatment,1
1599,29,Female,15,432,2023-07-13 18:43:45.712856432,1,14.44,control,1
1600,33,Female,16,466,2023-07-14 03:07:17.618809408,0,18.65,treatment,0
1601,41,Male,17,498,2023-07-14 11:30:49.524762384,0,26.67,treatment,0
1602,36,Male,2,290,2023-07-14 19:54:21.430715360,0,17.7,control,1
1603,25,Male,18,505,2023-07-15 04:17:53.336668336,0,43.41,control,0
1604,48,Female,12,320,2023-07-15 12:41:25.242621312,0,28.54,treatment,1
1605,38,Male,19,330,2023-07-15 21:04:57.148574288,0,25.18,treatment,0
1606,34,Male,23,419,2023-07-16 05:28:29.054527264,1,27.43,treatment,1
1607,40,Female,18,185,2023-07-16 13:52:00.960480240,0,37.07,control,0
1608,54,Female,17,417,2023-07-16 22:15:32.866433216,0,31.66,treatment,0
1609,33,Female,6,498,2023-07-17 06:39:04.772386192,0,29.46,treatment,0
1610,23,Female,15,235,2023-07-17 15:02:36.678339168,0,22.13,treatment,1
1611,25,Female,3,508,2023-07-17 23:26:08.584292144,1,22.32,treatment,1
1612,42,Male,6,330,2023-07-18 07:49:40.490245120,0,41.33,treatment,0
1613,35,Female,3,420,2023-07-18 16:13:12.396198096,1,20.37,treatment,0
1614,42,Male,1,344,2023-07-19 00:36:44.302151072,0,23.21,control,1
1615,29,Male,13,457,2023-07-19 09:00:16.208104056,0,31.45,treatment,0
1616,32,Female,21,502,2023-07-19 17:23:48.114057032,1,25.62,treatment,0
1617,43,Female,14,464,2023-07-20 01:47:20.020010008,0,20.27,control,0
1618,58,Female,13,399,2023-07-20 10:10:51.925962984,0,25.98,control,0
1619,62,Male,4,352,2023-07-20 18:34:23.831915960,0,44.31,treatment,0
1620,43,Female,7,393,2023-07-21 02:57:55.737868936,0,19.22,control,0
1621,64,Female,22,465,2023-07-21 11:21:27.643821912,0,24.48,treatment,0
1622,49,Female,10,469,2023-07-21 19:44:59.549774888,0,22.41,control,1
1623,27,Female,7,455,2023-07-22 04:08:31.455727864,0,23.12,control,0
1624,33,Female,21,271,2023-07-22 12:32:03.361680840,0,26.44,treatment,0
1625,24,Male,15,397,2023-07-22 20:55:35.267633816,1,22.13,control,1
1626,34,Male,15,336,2023-07-23 05:19:07.173586792,0,40.47,treatment,0
1627,40,Male,4,466,2023-07-23 13:42:39.079539768,0,31.63,control,0
1628,43,Female,23,323,2023-07-23 22:06:10.985492744,0,24.52,treatment,0
1629,38,Female,23,445,2023-07-24 06:29:42.891445720,0,42.32,control,0
1630,39,Female,6,371,2023-07-24 14:53:14.797398696,0,13.45,treatment,1
1631,24,Male,20,212,2023-07-24 23:16:46.703351672,0,35.39,treatment,0
1632,31,Female,5,493,2023-07-25 07:40:18.609304656,0,21.79,treatment,1
1633,32,Female,20,397,2023-07-25 16:03:50.515257632,0,29.59,treatment,0
1634,24,Female,12,527,2023-07-26 00:27:22.421210608,0,34.5,control,1
1635,26,Male,1,233,2023-07-26 08:50:54.327163584,0,17.16,treatment,0
1636,68,Female,8,370,2023-07-26 17:14:26.233116560,0,31.13,control,0
1637,65,Male,1,378,2023-07-27 01:37:58.139069536,0,31.75,control,0
1638,25,Female,5,427,2023-07-27 10:01:30.045022512,0,41.7,treatment,0
1639,67,Male,22,267,2023-07-27 18:25:01.950975488,0,51.72,treatment,1
1640,40,Male,6,454,2023-07-28 02:48:33.856928464,1,22.55,control,0
1641,46,Male,21,591,2023-07-28 11:12:05.762881440,0,41.34,control,0
1642,35,Female,3,447,2023-07-28 19:35:37.668834416,0,29.7,control,0
1643,48,Female,15,409,2023-07-29 03:59:09.574787392,0,23.53,treatment,1
1644,47,Male,5,262,2023-07-29 12:22:41.480740368,1,21.75,treatment,0
1645,69,Male,14,322,2023-07-29 20:46:13.386693344,1,28.97,control,0
1646,56,Female,18,394,2023-07-30 05:09:45.292646320,0,20.06,control,0
1647,52,Female,16,347,2023-07-30 13:33:17.198599296,0,16.12,control,0
1648,35,Male,6,502,2023-07-30 21:56:49.104552280,0,34.37,treatment,0
1649,59,Female,14,453,2023-07-31 06:20:21.010505256,0,32.62,control,0
1650,56,Female,8,669,2023-07-31 14:43:52.916458232,0,23.48,control,1
1651,34,Female,7,301,2023-07-31 23:07:24.822411208,0,42.19,control,1
1652,31,Female,8,403,2023-08-01 07:30:56.728364184,0,24.7,control,0
1653,48,Male,13,261,2023-08-01 15:54:28.634317160,0,40.26,treatment,0
1654,41,Female,6,177,2023-08-02 00:18:00.540270136,0,30.98,control,0
1655,52,Female,18,472,2023-08-02 08:41:32.446223112,0,24.59,treatment,0
1656,61,Male,2,449,2023-08-02 17:05:04.352176088,1,14.56,treatment,0
1657,62,Male,8,314,2023-08-03 01:28:36.258129064,0,19.97,control,0
1658,51,Female,11,409,2023-08-03 09:52:08.164082040,0,31.73,treatment,1
1659,20,Female,1,337,2023-08-03 18:15:40.070035016,0,30.24,control,0
1660,54,Female,22,350,2023-08-04 02:39:11.975987992,0,34.22,control,1
1661,60,Female,6,367,2023-08-04 11:02:43.881940968,0,37.03,control,0
1662,57,Male,16,310,2023-08-04 19:26:15.787893944,0,30.92,control,0
1663,43,Male,20,328,2023-08-05 03:49:47.693846920,0,18.19,control,0
1664,40,Male,12,331,2023-08-05 12:13:19.599799904,0,37.46,treatment,1
1665,61,Female,11,442,2023-08-05 20:36:51.505752880,0,30.12,treatment,0
1666,56,Female,10,122,2023-08-06 05:00:23.411705856,1,19.04,control,0
1667,32,Female,3,377,2023-08-06 13:23:55.317658832,0,32.48,treatment,0
1668,66,Female,13,291,2023-08-06 21:47:27.223611808,1,29.71,control,0
1669,21,Male,3,294,2023-08-07 06:10:59.129564784,0,27.13,treatment,1
1670,46,Male,15,347,2023-08-07 14:34:31.035517760,0,28.42,treatment,0
1671,39,Female,16,398,2023-08-07 22:58:02.941470736,0,25.24,control,1
1672,42,Male,13,378,2023-08-08 07:21:34.847423712,0,33.33,treatment,0
1673,30,Female,17,293,2023-08-08 15:45:06.753376688,0,31.12,treatment,0
1674,35,Female,3,472,2023-08-09 00:08:38.659329664,0,22.73,treatment,0
1675,50,Male,20,309,2023-08-09 08:32:10.565282640,0,42.94,control,0
1676,33,Female,11,326,2023-08-09 16:55:42.471235616,0,24.67,treatment,0
1677,62,Female,21,428,2023-08-10 01:19:14.377188592,0,8.35,treatment,0
1678,59,Male,19,432,2023-08-10 09:42:46.283141568,1,25.75,treatment,0
1679,61,Female,22,338,2023-08-10 18:06:18.189094544,0,38.25,treatment,0
1680,19,Female,11,106,2023-08-11 02:29:50.095047520,0,28.35,treatment,0
1681,52,Male,16,311,2023-08-11 10:53:22.001000504,0,16.92,treatment,0
1682,59,Female,21,416,2023-08-11 19:16:53.906953480,0,21.78,treatment,1
1683,51,Male,3,468,2023-08-12 03:40:25.812906456,0,21.35,treatment,1
1684,47,Female,22,392,2023-08-12 12:03:57.718859432,0,25.4,treatment,0
1685,30,Male,6,352,2023-08-12 20:27:29.624812408,0,27.91,control,0
1686,30,Male,14,629,2023-08-13 04:51:01.530765384,0,33.95,treatment,1
1687,35,Male,18,362,2023-08-13 13:14:33.436718360,1,28.07,treatment,0
1688,49,Female,17,461,2023-08-13 21:38:05.342671336,0,31.41,treatment,0
1689,49,Male,4,266,2023-08-14 06:01:37.248624312,0,44.23,treatment,0
1690,52,Male,23,290,2023-08-14 14:25:09.154577288,0,36.89,treatment,0
1691,56,Male,15,464,2023-08-14 22:48:41.060530264,0,36.18,control,0
1692,63,Male,11,504,2023-08-15 07:12:12.966483240,0,15.49,control,0
1693,69,Male,3,361,2023-08-15 15:35:44.872436216,0,23.99,control,0
1694,46,Female,3,215,2023-08-15 23:59:16.778389192,1,22.2,control,0
1695,66,Female,16,383,2023-08-16 08:22:48.684342168,0,23.85,treatment,0
1696,46,Female,5,418,2023-08-16 16:46:20.590295144,0,36.36,treatment,1
1697,61,Female,21,409,2023-08-17 01:09:52.496248128,0,26.86,treatment,1
1698,33,Female,10,343,2023-08-17 09:33:24.402201104,0,38.58,control,0
1699,61,Female,19,384,2023-08-17 17:56:56.308154080,0,35.55,control,1
1700,64,Female,4,325,2023-08-18 02:20:28.214107056,0,30.4,control,0
1701,27,Male,19,288,2023-08-18 10:44:00.120060032,0,38.77,control,0
1702,47,Female,11,475,2023-08-18 19:07:32.026013008,0,40.92,treatment,1
1703,42,Male,2,409,2023-08-19 03:31:03.931965984,0,33.64,treatment,1
1704,56,Male,10,384,2023-08-19 11:54:35.837918960,0,31.84,control,0
1705,37,Female,11,349,2023-08-19 20:18:07.743871936,0,35.07,treatment,0
1706,22,Male,20,381,2023-08-20 04:41:39.649824912,0,18.75,control,0
1707,18,Male,16,416,2023-08-20 13:05:11.555777888,1,28.24,control,1
1708,47,Male,19,572,2023-08-20 21:28:43.461730864,0,29.81,control,0
1709,66,Male,23,465,2023-08-21 05:52:15.367683840,0,27.05,control,1
1710,20,Female,11,333,2023-08-21 14:15:47.273636816,0,23.68,treatment,0
1711,62,Female,14,334,2023-08-21 22:39:19.179589792,0,37.98,treatment,1
1712,31,Female,2,318,2023-08-22 07:02:51.085542768,0,31.36,control,0
1713,47,Female,23,379,2023-08-22 15:26:22.991495744,0,32.09,control,0
1714,67,Female,5,318,2023-08-22 23:49:54.897448728,0,41.4,treatment,1
1715,21,Female,5,447,2023-08-23 08:13:26.803401704,1,34.44,treatment,0
1716,35,Female,19,135,2023-08-23 16:36:58.709354680,1,19.26,control,0
1717,54,Female,21,453,2023-08-24 01:00:30.615307656,0,40.89,control,0
1718,42,Female,12,427,2023-08-24 09:24:02.521260632,0,18.07,control,0
1719,65,Female,18,526,2023-08-24 17:47:34.427213608,0,30.41,control,0
1720,18,Male,4,487,2023-08-25 02:11:06.333166584,0,24.1,control,1
1721,63,Female,22,331,2023-08-25 10:34:38.239119560,0,32.34,treatment,1
1722,32,Male,17,476,2023-08-25 18:58:10.145072536,0,34.58,treatment,0
1723,26,Male,10,383,2023-08-26 03:21:42.051025512,0,35.02,control,0
1724,32,Male,20,206,2023-08-26 11:45:13.956978488,0,38.21,control,0
1725,66,Male,6,415,2023-08-26 20:08:45.862931464,0,27.98,control,0
1726,41,Female,14,337,2023-08-27 04:32:17.768884440,0,28.48,control,0
1727,21,Male,11,400,2023-08-27 12:55:49.674837416,0,34.21,treatment,0
1728,29,Female,11,565,2023-08-27 21:19:21.580790392,0,37.1,treatment,1
1729,54,Female,18,422,2023-08-28 05:42:53.486743368,0,19.6,control,1
1730,54,Male,23,298,2023-08-28 14:06:25.392696352,0,32.51,treatment,1
1731,60,Female,22,496,2023-08-28 22:29:57.298649328,0,26.84,control,0
1732,23,Male,18,436,2023-08-29 06:53:29.204602304,0,30.7,control,0
1733,56,Male,23,286,2023-08-29 15:17:01.110555280,0,27.15,treatment,0
1734,63,Female,11,239,2023-08-29 23:40:33.016508256,0,24.22,control,0
1735,41,Female,21,302,2023-08-30 08:04:04.922461232,0,21.85,treatment,0
1736,28,Male,12,483,2023-08-30 16:27:36.828414208,0,28.79,control,0
1737,30,Female,5,369,2023-08-31 00:51:08.734367184,0,32.87,control,0
1738,51,Female,23,408,2023-08-31 09:14:40.640320160,0,25.18,control,0
1739,42,Female,9,266,2023-08-31 17:38:12.546273136,0,39.52,control,0
1740,24,Male,9,486,2023-09-01 02:01:44.452226112,0,49.67,treatment,1
1741,69,Male,22,198,2023-09-01 10:25:16.358179088,1,28.19,control,0
1742,21,Female,10,334,2023-09-01 18:48:48.264132064,0,29.67,treatment,0
1743,25,Female,22,441,2023-09-02 03:12:20.170085040,0,22.7,treatment,0
1744,37,Female,19,287,2023-09-02 11:35:52.076038016,0,32.96,control,0
1745,46,Female,1,461,2023-09-02 19:59:23.981990992,0,41.82,treatment,0
1746,68,Female,7,313,2023-09-03 04:22:55.887943976,0,45.59,control,1
1747,62,Male,4,277,2023-09-03 12:46:27.793896952,0,41.17,treatment,1
1748,63,Female,1,528,2023-09-03 21:09:59.699849928,0,36.75,treatment,0
1749,27,Male,15,415,2023-09-04 05:33:31.605802904,0,33.28,control,0
1750,60,Female,8,451,2023-09-04 13:57:03.511755880,0,21.61,control,0
1751,51,Male,12,501,2023-09-04 22:20:35.417708856,0,29.2,treatment,0
1752,43,Female,22,138,2023-09-05 06:44:07.323661832,1,17.87,control,1
1753,58,Male,22,463,2023-09-05 15:07:39.229614808,0,29.25,control,1
1754,66,Female,18,323,2023-09-05 23:31:11.135567784,0,24.24,treatment,1
1755,20,Male,15,337,2023-09-06 07:54:43.041520760,0,36.06,treatment,0
1756,23,Male,17,443,2023-09-06 16:18:14.947473736,0,27.81,control,0
1757,22,Male,14,363,2023-09-07 00:41:46.853426712,1,21.58,treatment,1
1758,22,Male,14,459,2023-09-07 09:05:18.759379688,1,22.78,control,0
1759,64,Male,18,395,2023-09-07 17:28:50.665332664,0,31.86,control,0
1760,40,Male,20,416,2023-09-08 01:52:22.571285640,0,41.97,treatment,0
1761,66,Female,18,350,2023-09-08 10:15:54.477238616,0,29.92,control,0
1762,26,Male,16,293,2023-09-08 18:39:26.383191592,0,32.25,treatment,0
1763,52,Female,1,325,2023-09-09 03:02:58.289144576,0,45.48,control,0
1764,37,Female,23,389,2023-09-09 11:26:30.195097552,1,25.99,control,0
